Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,0.0,2.731289990570196e-10,1.2634423901323696e-07,3.606216515779169e-08,0.1746532402513248,2.438546813740969e-09,3.7902541177359595e-08,0.16364631892056025,0.4230867383856064,0.23861340797532113,2.488119846929775e-10,9.11977948724554e-08
2019-05-30,0.0,6.036609113948335e-10,3.270488513183045e-09,2.119322107622545e-09,0.18686305371575984,5.355725910348107e-09,0.052396708538162785,0.1618310176358119,0.3621841288172361,0.2367250680144045,3.849158766895541e-10,1.1544512159821156e-08
2019-05-31,0.0,3.237851751378563e-08,2.204487590181814e-07,1.8439891510549125e-07,0.16633558295971912,5.647004185465956e-07,0.08918641239962101,0.1782902014142666,0.3403285339988251,0.2258562623143236,1.9558842618098817e-08,1.9854277933253415e-06
2019-06-03,0.0,2.7557707367258206e-08,7.57057669692476e-08,6.917736075242027e-08,0.18297965707346964,3.156616418839575e-07,0.06331949968622011,0.11753838049700507,0.3608343590437616,0.27532733129260006,1.6509005526756814e-08,2.67795460092473e-07
2019-06-04,0.0,1.0287936204395444e-07,2.2744912452198084e-07,2.5093574592247576e-07,0.19378634206697434,1.1102397461503563e-06,0.03998952707579818,0.13291110135251405,0.36117780471760114,0.27213275470012765,4.88731806769457e-08,7.297098247945872e-07
2019-06-05,0.0,5.523547588678311e-08,3.79707488992538e-07,6.025287310671028e-08,0.1889893085398919,5.250849829333939e-07,0.02515636089799599,0.17812592867085641,0.34770400620767056,0.2600226705379501,1.7491061550596874e-08,6.873737415496856e-07
2019-06-06,0.0,5.639445134589958e-07,4.85665654777716e-06,6.039903414323229e-07,0.19453226315249186,3.632016149298751e-06,0.022613966854189486,0.19037683052648388,0.3391750532326937,0.25328877197164035,1.6863299381522127e-07,3.289021954024478e-06
2019-06-07,0.0,1.3848916443372132e-08,8.448984722810287e-07,1.5969306193805377e-08,0.18120859476179874,2.6299855265378864e-08,0.04116029825523965,0.18560007677833276,0.31826559917624686,0.2737644766156194,8.19127137006818e-09,4.520494035561404e-08
2019-06-10,0.0,1.323988837940643e-10,1.1931611038910472e-08,1.4775441468157083e-10,0.09257976770238424,2.981900965947773e-10,0.12663719663812187,0.18257482872883066,0.2463586233240677,0.3518495695232277,5.141531546322678e-11,1.5219857878586185e-09
2019-06-11,0.0,1.2642513380836285e-10,1.081259107072539e-08,1.6275439412697297e-10,0.0999979364861277,2.3611008900707645e-10,0.1338686777918792,0.18439077415663319,0.24198279418330057,0.33975980342397083,6.906850562024829e-11,2.551142393855693e-09
2019-06-12,0.0,2.5525412987800124e-09,5.024005403021459e-10,7.240232485280715e-10,0.0544636953641338,1.1375130793735978e-09,0.1430978157882892,0.25967328073860374,0.24780919031472923,0.29495600042988623,1.5925217880095244e-10,1.2288624920630387e-08
2019-06-13,0.0,6.179170103996607e-09,1.116976840730623e-09,7.408182575424145e-10,0.04262665375244235,1.9502240550645646e-09,0.14613396725242744,0.2576712802829491,0.2392783734592818,0.3142896292474909,2.1288763381317898e-10,8.580533439005944e-08
2019-06-14,0.0,1.0657324160257798e-08,8.3226410124896e-09,2.2146434939849717e-09,0.0427409710507884,4.1243269510134594e-09,0.14612612482048407,0.24961384650764296,0.23936202539692217,0.3221540065444522,5.698626086248147e-10,2.9997909618334302e-06
2019-06-17,0.0,1.681649578502298e-08,7.333863079253923e-07,7.981679336875318e-09,0.04057444890086686,1.9805469565551317e-08,0.14371413174598882,0.2611869343040682,0.22690727554829362,0.3117546967760516,2.8565842732553303e-09,0.015861731878159875
2019-06-18,0.0,3.372335860127544e-09,0.005506786172463297,2.8676673071772362e-08,0.03241872039912521,7.990164361197214e-09,0.13668221794773208,0.2433815205349485,0.2689038967441699,0.288176345622315,6.057801854106293e-10,0.024930471934107575
2019-06-19,0.0,6.1699928695469605e-09,0.0007534808997235459,4.964272570820139e-09,0.03984651152031604,8.002747768041203e-09,0.15352521372056763,0.2860649109712275,0.2605489041797199,0.25925429331435346,1.960096405168482e-09,6.664297089954877e-06
2019-06-20,0.0,9.379828705794165e-10,6.573158014722003e-06,9.861398281373557e-10,0.01934465484483773,1.633660146775696e-09,0.1580879860149604,0.3050894642920559,0.2027177335818603,0.31475340842515126,5.566034252785302e-10,1.7556882405888141e-07
2019-06-21,0.0,2.986863643252859e-08,3.070042905985732e-05,3.8456554321873494e-08,0.0016964088378223006,1.7281525198822565e-07,0.20933062757823467,0.2633958179017287,0.14152378754348574,0.38396687979106287,1.9008497230702043e-08,5.551776964289949e-05
2019-06-24,0.0,2.1438280434187467e-08,0.02808308700088649,3.385852427520762e-08,5.818844629013172e-05,3.449260098851214e-08,0.22581920483660067,0.22815136060942098,0.061175142392352236,0.4565097878441668,1.9745241597440475e-08,0.00020311933596748225
2019-06-25,0.0,1.665098349998425e-09,0.02960784551042089,2.106567961642888e-09,1.691478574866393e-07,3.076999365388367e-09,0.23160955775956646,0.23224638439388465,0.04151084233587957,0.46502501291846543,4.1291813862398106e-10,1.806723865641608e-07
2019-06-26,0.0,1.669446667578835e-08,0.06529233902187374,1.4586131349580717e-08,1.1777609472213153e-07,2.292109031745157e-08,0.1545859234295495,0.3296678705487389,0.0005006512584653716,0.4499529055145035,1.574014208351229e-08,1.2250809088516606e-07
2019-06-27,0.0,4.1929601858190366e-11,0.008250821617997447,5.7029053805015046e-11,8.466230548431654e-11,6.205142901765505e-11,0.14367060168961196,0.22906564408539581,2.348760783415509e-09,0.4484186936611212,3.8655197579348614e-11,0.17059423631212522
2019-06-28,0.0,2.4754441768002397e-08,0.014199288713592547,5.939583418236731e-08,1.17443186423405e-07,3.4779580204339786e-08,0.10940008235408706,0.21465797637150433,3.0300781906383568e-05,0.45207924745273104,3.9073985154131986e-08,0.2096328288791555
2019-07-01,0.0,3.0927869480564207e-09,0.02706527579503636,4.610520040502794e-09,4.923521566028226e-06,4.1152965686863965e-09,0.0980545070377281,0.21905902281573253,1.0374350069136201e-07,0.45321998659710033,3.186813135273773e-09,0.202596165483915
2019-07-02,0.0,7.932994091900794e-09,0.09507909843437232,7.051688383551256e-09,0.00101359739429616,6.770891196809407e-09,0.04747890408597986,0.2282892339885196,5.161269461733746e-08,0.43069750931842116,4.363562081729363e-09,0.19744157904696807
2019-07-03,0.0,4.201111902515863e-08,0.10133485264625382,3.9988701604598124e-08,0.0037155122073575493,2.397161391833286e-08,0.06031486617463182,0.2463093414127769,1.556141022196066e-07,0.4079148394716053,1.7495374239014515e-08,0.18041030900620725
2019-07-05,0.0,2.4974454256821893e-08,0.08538453472338811,2.3889789370017647e-08,0.008188369691779954,1.6423535435122154e-08,0.034430490261194185,0.22676116689326564,0.0005958414657732116,0.41044832560141636,1.4140480363809178e-08,0.2341911919347597
2019-07-08,0.0,5.754295113417915e-10,0.12169501540364663,7.593720395880259e-10,0.01813576674022673,1.5439694360208965e-10,0.011052819243258818,0.19291251764832051,5.645280952689679e-10,0.42381379730204366,7.234617326411093e-11,0.23239008153654686
2019-07-09,0.0,5.47105093013285e-09,0.09946988473295527,9.338353192488129e-09,0.0007450114306432255,4.268954967689833e-09,9.181041525687928e-08,0.19202744682932152,7.420878220068107e-08,0.43001385303987644,3.837798069440238e-09,0.27774361503319206
2019-07-10,0.0,2.8808033026171896e-09,0.11931934951971762,4.220618360951389e-09,0.015345169523466377,2.243832933681176e-09,0.009810891563345855,0.15726500373896735,3.5523162096248495e-07,0.45453147067158145,1.957578230183718e-09,0.2437277484484003
2019-07-11,0.0,1.0087791842133817e-09,0.11903686311086815,1.3935450119074319e-09,0.02778218597569484,8.644783454437918e-10,1.7297895848833518e-05,0.22927205690837,5.372476819062648e-09,0.41263229947974844,8.007936574061836e-10,0.2112592871890868
2019-07-12,0.0,2.1568904430509556e-08,0.11755772440287816,2.7711381753777616e-08,0.01881306435518328,1.9175193253517616e-08,0.00044705273259126703,0.22525052883239868,4.9296867061172966e-08,0.4158620241425919,1.594012766120978e-08,0.22206947184293127
2019-07-15,0.0,4.752860277826123e-10,0.1152439943886221,5.372840814812582e-10,0.01575964955628613,4.964309442823251e-10,4.978887429197056e-06,0.2278129858998065,8.694723313163984e-10,0.39996173095073884,2.5749998479031765e-10,0.2412166576811096
2019-07-16,0.0,3.4132303802188256e-11,0.12354410825007574,4.1986829714824405e-11,5.176680840573067e-08,4.217778311521337e-11,2.6704227120648325e-07,0.25264375160749863,9.932406925523086e-11,0.3867369516247291,2.473090669369977e-11,0.23707486946614736
2019-07-17,0.0,6.271090642673533e-11,0.14201807901821553,6.516100748548933e-11,9.060191313168944e-07,9.051071159440749e-11,2.154482734944727e-10,0.2846710546534806,2.0691471579398826e-10,0.35736636530080634,4.2590743519412796e-11,0.2159435943254326
2019-07-18,0.0,2.047074681549306e-08,0.13876226951887208,2.1947955382812436e-08,0.0018370019313658805,2.0641768804687774e-08,1.038303463946397e-07,0.3393451975294187,6.405519272542342e-08,0.34342748632966574,1.7705170268784776e-08,0.17662779603983714
2019-07-19,0.0,4.551389595854025e-09,0.1099718073074128,7.660487129533945e-09,1.0585849134500465e-05,5.2593538393492005e-09,8.947419240728346e-08,0.3487519045435257,4.577045223846372e-09,0.34984457461903573,2.7052012696974217e-09,0.1914210134532137
2019-07-22,0.0,2.133833073140811e-11,0.0894487709358471,3.090652660637101e-11,0.00397606049771004,2.5354622234177614e-11,1.2785370443296354e-10,0.3887290028955271,5.101825438371054e-11,0.31929085855032185,1.618350781165585e-11,0.19855530684754177
2019-07-23,0.0,3.1848428445570478e-09,0.10852648731964444,4.572112990861951e-09,0.000620902145867784,3.5105474593975882e-09,0.005074843629446273,0.36922191922159714,8.725034450411692e-09,0.3240787415158402,2.4592551292128707e-09,0.19247708371569555
2019-07-24,0.0,1.1921783845728305e-09,0.09622491032887745,1.2540051126804521e-09,0.005882130398729544,9.684699589155793e-10,1.0898454976042663e-05,0.3764349412577069,4.172907348978053e-09,0.3040987337392654,6.900071557635777e-10,0.21734837754294298
2019-07-25,0.0,9.004521618414225e-10,0.10418999414554246,7.324630261721389e-10,0.026558270505116704,7.744662007249378e-10,0.0030414934402976444,0.35045697781874824,4.3114812334617786e-09,0.3154176128401757,4.6552743556496316e-10,0.20033564406565663
2019-07-26,0.0,1.4135039551009626e-08,0.10429371198590077,1.285202468059492e-08,0.028278114205887363,2.2139353996707134e-08,0.013331394856791055,0.3920778036090142,2.6560615969341026e-08,0.29343899707830096,6.716522555365071e-09,0.16857989586055364
2019-07-29,0.0,2.8855178255309973e-09,0.0981937048102323,3.6876895486117316e-09,0.04293090788996882,5.659720127281398e-09,0.036481625066977115,0.4041062545134801,1.3065275744693596e-08,0.29046424488602735,1.7917044437762698e-09,0.12782323574341084
2019-07-30,0.0,4.6868648879303215e-09,0.07825393772574019,2.823035498840731e-09,0.0368961702492572,1.0646601862167417e-08,0.0641571226109202,0.40647462590502786,1.3430061372701673e-06,0.2957587574853438,9.69055692841431e-09,0.11845801517051846
2019-07-31,0.0,7.71807603529833e-10,0.08393097398345903,3.4996533905418645e-09,0.04860203485203471,3.0744172122509e-09,0.04562893366777024,0.4868446009584891,0.021502631905459806,0.2170466272631864,7.96106259424946e-10,0.09644418922761669
2019-08-01,0.0,1.3183950152010025e-10,0.0799943992118432,7.624773943903899e-07,0.09073179491062944,2.864007686982395e-10,8.490468688306272e-08,0.3273036597378841,0.05735529745113277,0.2714316154357578,1.788807600247231e-10,0.17318238527367
2019-08-02,0.0,1.6905396412301283e-08,0.09738051926417951,6.978791815925923e-06,0.052854469550918264,3.5847526368555264e-08,0.019627889801926725,0.32566825660426896,0.046698113224980485,0.30741893617962,1.7764894304242515e-08,0.15034476606446845
2019-08-05,0.0,5.257046790997866e-09,0.09403281295620497,1.50598806327881e-07,0.08275763983167159,1.623100636566769e-08,1.3631244115945468e-05,0.3544015090918799,0.08617458445980888,0.2691261995161663,7.39619526393748e-09,0.11349344341707934
2019-08-06,0.0,2.6516019672642934e-09,0.04163412071523402,3.895004230234623e-08,0.021556594391532426,6.2520509152641285e-09,2.8664943895912313e-09,0.2589777377973546,0.07462784969533848,0.36579428874447506,1.9017013378337136e-09,0.23740935603417096
2019-08-07,0.0,5.160814245278126e-09,0.046909745809150256,4.800865807652508e-09,6.708432555147423e-05,4.8944370489944166e-09,2.315740879453503e-09,0.2666059035613782,0.05945686642978475,0.3711147154868717,2.6758588305293735e-09,0.2558456645393985
2019-08-08,0.0,5.800928937308094e-09,0.052483887669583375,6.209645089541663e-09,2.472013269374587e-07,4.555201230109381e-09,7.795333356574708e-11,0.28108574728572056,0.07995078454310765,0.35044550584176876,9.9932787806057e-11,0.23603381071504886
2019-08-09,0.0,2.1890963460418205e-07,0.09278282121713943,5.639010390006846e-09,4.0192226758222234e-07,2.2971359119859443e-08,6.692906449383643e-10,0.2993901491288254,0.08806123333659834,0.3472437951332283,7.72327115604629e-10,0.1725213503003917
2019-08-12,0.0,4.6964617030995763e-07,0.0928415369693139,5.819570433263648e-09,0.03924340490202826,4.046587039187939e-08,7.251534368737299e-10,0.27226541285227196,0.09374817746077035,0.38501940765617554,5.779447747188495e-10,0.11688154292473281
2019-08-13,0.0,1.8735236130329823e-06,0.08952749236961864,4.6267964786345787e-07,0.07946847341060691,6.613449749361336e-06,1.9747883068636804e-07,0.3061648364389822,0.11616290305387932,0.36620576023332846,8.146702206786895e-08,0.04246130589472266
2019-08-14,0.0,9.148438420267743e-09,0.08934963789830982,8.867084761438766e-10,0.07265314041142304,2.8814004049236434e-08,4.075983185827663e-10,0.310710347342891,0.11004835317365347,0.363763815612738,4.3310029749450247e-10,0.05347466587113527
2019-08-15,0.0,2.6836804908666943e-06,0.05050872273881975,2.8747773832627755e-07,0.05481063524048827,1.9098311925624323e-05,4.379727843095294e-07,0.3201071111853587,0.12004876710626071,0.3754528738816922,1.4870817983312077e-07,0.07904923369626231
2019-08-16,0.0,5.447184355044538e-08,0.06565179891024597,2.2591331694161144e-09,0.08100357055105907,9.746777748193812e-08,1.9302601275137113e-08,0.32412230100689643,0.12574403219671515,0.37006353358138544,1.0277184568129862e-09,0.03341458922463274
2019-08-19,0.0,1.4991058719670186e-07,0.06575137697991791,2.3497949589745684e-09,0.07745188789027814,2.409846033000303e-07,1.7336906266172406e-08,0.32306076667645967,0.12547755112582729,0.3696633597484818,8.787985498522026e-10,0.038594646118352144
2019-08-20,0.0,1.3920186651953351e-08,0.0865730867257087,3.3015728261324926e-10,0.08454900452047859,1.1048425508555857e-08,8.520685193618844e-09,0.32354353277727527,0.11691873479570285,0.3799347066801586,1.636560257435219e-10,0.008480900516973484
2019-08-21,0.0,3.531218500532322e-08,0.0905378071017981,6.479624498227303e-09,9.274045717901586e-05,7.733514257159298e-07,1.7192564348975282e-08,0.2278827101159092,0.027072339799671236,0.5133720715667476,6.230974800153138e-09,0.14104149239196384
2019-08-22,0.0,1.15677074473984e-10,0.08142808937585704,1.1878515511022299e-11,6.727291280823633e-08,5.52992166120594e-10,1.8425610529424107e-11,0.21026407960865082,0.03340170569340222,0.5147996977493042,6.8954399994117966e-12,0.160106359593825
2019-08-23,0.0,1.1818602363582845e-09,0.06287590578672467,6.312062256375715e-10,2.2009097306919434e-08,3.5520017532735907e-09,2.1232294177239036e-09,0.24925932645902332,0.04671614101761519,0.50302015159654,2.7619029945677793e-10,0.1381284453665124
2019-08-26,0.0,6.966065819309729e-10,0.044710151033781634,4.671029627141803e-10,2.268541064397429e-08,3.725382801314223e-09,7.648585193258285e-10,0.3075927340906933,0.03577114748960883,0.5116801514147084,3.851276554721596e-10,0.10024578724672038
2019-08-27,0.0,1.0478772707935501e-07,0.05196298878943016,1.5717935227299307e-07,1.6506208946500045e-06,4.2725182426130894e-07,1.845175699982574e-07,0.3473035603564172,0.037122326378109125,0.4987284902895972,1.1442076940433856e-07,0.06487999540830784
2019-08-28,0.0,1.159039060600493e-08,0.07351248765321647,1.6280745694991705e-08,1.5264339711362416e-07,1.0815878825273042e-07,5.792845254965304e-08,0.33538495407814883,0.03258209282803291,0.5229366704390783,8.79596424941104e-09,0.03558343960378344
2019-08-29,0.0,7.036496216154174e-09,0.059734249060776456,8.337806160208804e-09,1.3454768533100334e-07,5.929557795910742e-08,1.0386845711750558e-08,0.35706245074010534,0.03608150906158906,0.49900169688342294,7.380375810820672e-09,0.04811986726931911
2019-08-30,0.0,4.5383934610328574e-08,0.07293516974129505,3.898094203067547e-08,1.3241644324932937e-06,6.137478191519001e-06,4.220075052003153e-08,0.3044843747181325,0.04080278311224605,0.530239200985623,2.4366833963652512e-08,0.051530858867626934
